OBJECTID_1,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
105169,7,3,34,1,2018,5,19,2,3,5,4,0,0,1,1,0,0,0,1,4.48586E+20,5.44923E+21,8.29433E+15,4.91937E+16
105170,7,3,34,501,2018,5,6,4,3,0,7,0,0,1,0,0,0,0,0,4.42143E+20,5.43389E+21,8.20811E+15,4.90552E+16
105171,7,3,34,17,2018,5,14,2,3,2,6,0,0,1,0,0,0,0,0,4.52671E+20,5.45425E+21,8.3498E+15,4.92392E+16
105172,7,1,37,212,2018,5,17,1,2,9,1,0,0,1,0,0,0,0,0,3.88291E+20,5.57511E+21,7.43088E+15,5.03175E+16
105173,7,3,18,0,2018,5,15,6,3,3,3,0,0,1,0,1,0,0,0,4.59608E+20,5.46238E+21,8.44428E+15,4.93128E+16
105174,7,1,37,230,2018,5,14,7,3,8,1,0,0,0,0,1,0,0,0,3.93284E+20,5.57515E+21,7.50098E+15,5.03188E+16
105175,7,3,18,0,2018,5,14,2,3,8,1,0,0,1,0,0,0,0,0,4.6168E+20,5.46088E+21,8.47293E+15,4.92995E+16
105176,7,3,35,35,2018,5,11,3,2,7,1,0,0,1,0,0,0,0,0,4.10704E+20,5.4834E+21,7.76682E+15,4.94967E+16
105177,7,3,12,0,2018,5,14,5,3,5,3,0,1,1,0,0,0,0,1,4.10496E+20,5.47645E+21,7.76552E+15,4.94342E+16
105178,7,3,15,0,2018,5,14,7,2,0,1,0,0,0,0,1,0,0,0,4.40633E+20,5.53998E+21,8.17147E+15,5.00092E+16
105179,7,3,14,0,2018,5,17,2,3,0,7,0,0,0,0,1,0,0,0,4.57452E+20,5.48362E+21,8.41233E+15,4.95037E+16
105180,7,3,35,15,2018,5,13,2,3,1,6,0,0,1,0,1,0,0,0,4.19566E+20,5.47666E+21,7.89056E+15,4.94372E+16
105181,7,3,35,26,2018,5,16,1,3,2,6,0,0,1,0,0,0,0,1,4.15426E+20,5.48118E+21,7.83251E+15,4.94773E+16
105182,7,1,33,52,2018,5,7,2,3,4,1,0,0,1,0,0,0,1,0,3.88483E+20,5.51488E+21,7.45111E+15,4.97761E+16
105183,7,3,14,0,2018,5,17,5,3,4,2,0,1,1,0,0,0,0,0,4.57059E+20,5.48426E+21,8.40683E+15,4.95094E+16
105184,7,3,15,0,2018,5,19,2,3,4,6,0,0,1,0,1,0,0,1,4.45638E+20,5.53862E+21,8.24151E+15,4.99974E+16
105185,7,3,32,2,2018,5,19,1,3,9,1,0,0,1,0,0,0,0,1,4.38257E+20,5.48149E+21,8.14757E+15,4.94829E+16
105186,7,3,39,43,2018,5,15,7,2,2,6,0,0,1,0,1,0,0,0,4.51175E+20,5.52247E+21,8.3208E+15,4.98526E+16
105187,7,3,40,206,2018,5,13,6,2,5,3,0,0,1,0,1,0,0,0,3.85583E+20,5.45657E+21,7.42775E+15,4.92512E+16
105188,7,3,15,0,2018,5,7,2,3,5,3,0,0,1,0,1,0,0,1,4.46001E+20,5.53829E+21,8.24661E+15,4.99945E+16
105189,7,3,15,0,2018,5,8,4,3,2,6,0,0,1,0,0,0,0,1,4.50358E+20,5.53553E+21,8.30775E+15,4.99701E+16
105190,7,2,31,502,2018,5,15,6,3,0,7,0,0,0,0,1,0,0,0,3.68012E+20,5.52403E+21,7.16382E+15,4.98541E+16
105191,7,3,40,32,2018,5,16,6,2,2,2,0,0,1,0,1,0,0,0,4.05031E+20,5.45427E+21,7.69546E+15,4.92338E+16
105192,7,3,15,0,2018,5,6,2,3,2,6,0,0,1,0,0,0,0,1,4.46709E+20,5.53866E+21,8.25644E+15,4.99979E+16
105193,7,3,15,0,2018,5,14,3,3,2,6,0,0,1,0,0,1,0,0,4.47342E+20,5.53735E+21,8.26545E+15,4.99862E+16
105194,7,2,35,51,2018,5,9,2,3,2,6,0,0,1,0,0,0,0,0,3.22925E+20,5.51248E+21,6.54237E+15,4.97387E+16
105195,7,3,14,0,2018,5,17,4,3,5,2,0,1,1,0,0,0,0,0,4.57059E+20,5.48426E+21,8.40683E+15,4.95094E+16
105196,7,3,31,73,2018,5,8,6,3,2,6,0,0,1,0,0,0,0,0,4.37592E+20,5.52132E+21,8.13205E+15,4.9841E+16
105197,7,2,11,0,2018,5,11,2,3,5,3,0,0,1,0,0,0,1,0,3.2801E+20,5.51209E+21,6.61304E+15,4.97367E+16
105198,7,3,14,0,2018,5,12,3,3,5,2,0,0,1,0,0,0,0,0,4.51205E+20,5.48091E+21,8.3264E+15,4.94789E+16
105199,7,2,11,0,2018,5,5,2,3,8,1,1,0,1,0,0,0,0,1,3.29056E+20,5.50899E+21,6.62891E+15,4.97091E+16
105200,7,3,37,5,2018,5,17,2,2,5,3,0,0,1,0,1,0,0,0,4.26877E+20,5.43803E+21,7.99844E+15,4.90908E+16
105201,7,1,33,18,2018,5,14,1,3,2,6,0,0,1,0,0,0,0,0,4.19589E+20,5.52403E+21,7.88116E+15,4.98632E+16
105202,7,1,43,205,2018,5,10,2,3,2,2,0,0,1,0,0,0,0,0,4.17432E+20,5.61637E+21,7.83098E+15,5.06933E+16
105203,7,2,31,110,2018,5,10,5,3,0,5,0,1,1,0,0,0,0,0,3.65261E+20,5.5425E+21,7.11911E+15,5.00195E+16
105204,7,1,43,30,2018,5,8,2,2,8,6,0,0,1,0,0,0,0,0,4.06063E+20,5.58927E+21,7.6769E+15,5.0448E+16
105205,7,1,33,26,2018,5,14,1,3,3,1,0,0,1,0,0,0,0,1,4.19842E+20,5.53149E+21,7.88313E+15,4.99304E+16
105206,7,1,35,13,2018,5,10,7,2,5,2,0,0,1,0,0,0,0,0,3.66779E+20,5.54428E+21,7.13967E+15,5.00359E+16
105207,7,1,43,31,2018,5,8,2,3,8,1,0,0,1,0,0,0,0,1,4.08181E+20,5.58379E+21,7.70807E+15,5.0399E+16
105208,7,2,35,52,2018,5,10,4,3,9,1,0,0,1,0,0,0,0,1,3.26201E+20,5.4965E+21,6.59488E+15,4.95961E+16
105209,7,1,38,44,2018,5,17,6,3,9,1,0,0,0,0,1,0,0,0,3.85339E+20,5.60702E+21,7.37967E+15,5.06038E+16
105210,7,1,43,48,2018,5,7,2,3,2,6,0,0,1,0,1,0,0,0,4.16302E+20,5.58834E+21,7.8213E+15,5.04411E+16
105211,7,1,34,69,2018,5,12,3,2,8,7,0,0,1,0,0,0,0,0,3.81102E+20,5.52463E+21,7.34565E+15,4.98623E+16
105212,7,1,43,48,2018,5,7,2,3,2,6,0,0,1,0,0,0,0,1,4.15572E+20,5.58629E+21,7.81148E+15,5.04226E+16
105213,7,2,31,501,2018,5,13,2,3,2,1,0,0,1,0,1,0,0,0,3.71536E+20,5.53009E+21,7.2108E+15,4.99094E+16
105214,7,2,35,111,2018,5,11,1,3,0,1,0,0,0,0,0,0,1,0,3.21797E+20,5.52094E+21,6.52286E+15,4.98144E+16
105215,7,1,38,3,2018,5,23,2,3,9,1,0,0,1,0,0,0,0,0,3.88306E+20,5.6139E+21,7.4195E+15,5.06663E+16
105216,7,1,40,144,2018,5,15,5,2,4,6,0,0,1,0,0,0,0,1,3.96709E+20,5.539E+21,7.55888E+15,4.99944E+16
105217,7,1,38,75,2018,5,10,2,3,0,1,0,0,0,0,1,0,0,1,3.84112E+20,5.6081E+21,7.36199E+15,5.06133E+16
105218,7,3,38,15,2018,5,11,2,2,0,1,0,1,0,0,0,0,0,0,4.5095E+20,5.49312E+21,8.32135E+15,4.95886E+16
105219,7,2,33,240,2018,5,19,1,3,2,1,0,0,1,0,0,0,0,1,3.22976E+20,5.58124E+21,6.51131E+15,5.03566E+16
105220,7,1,32,117,2018,5,7,2,2,8,1,0,0,0,0,1,0,1,1,4.09857E+20,5.62816E+21,7.72088E+15,5.07981E+16
105221,7,1,43,229,2018,5,7,5,2,5,3,0,0,1,0,1,0,0,0,4.15674E+20,5.61332E+21,7.80679E+15,5.06656E+16
105222,7,1,32,54,2018,5,7,2,2,4,6,0,0,1,0,0,1,0,1,4.16459E+20,5.62837E+21,7.81449E+15,5.08011E+16
105223,7,1,43,78,2018,5,18,1,3,2,6,0,0,1,0,0,0,0,1,4.12791E+20,5.59641E+21,7.76998E+15,5.05131E+16
105224,7,1,43,48,2018,5,13,7,3,8,1,0,0,0,0,1,0,0,0,4.19645E+20,5.58626E+21,7.86881E+15,5.04229E+16
105225,7,1,32,14,2018,5,14,2,2,4,6,0,0,1,0,0,0,1,0,4.08912E+20,5.62313E+21,7.70871E+15,5.07528E+16
105226,7,1,38,45,2018,5,19,4,2,9,1,0,0,1,0,0,0,0,0,3.97665E+20,5.58703E+21,7.55927E+15,5.04264E+16
105227,7,1,35,48,2018,5,20,6,2,0,1,0,1,0,0,0,0,0,0,3.61087E+20,5.55253E+21,7.05724E+15,5.01087E+16
105228,7,1,31,3,2018,5,8,2,3,4,1,0,0,1,0,0,0,0,1,3.57318E+20,5.5957E+21,6.98825E+15,5.04958E+16
105229,7,1,32,94,2018,5,0,3,2,7,7,2,0,0,0,1,0,0,0,3.93696E+20,5.6185E+21,7.49442E+15,5.07085E+16
105230,7,1,11,0,2018,5,8,2,3,4,7,0,0,1,0,0,0,0,1,4.06233E+20,5.57964E+21,7.6817E+15,5.03614E+16
105231,7,2,35,51,2018,5,14,2,2,8,1,0,0,0,0,1,0,0,0,3.22848E+20,5.50932E+21,6.54274E+15,4.97103E+16
105232,7,1,38,76,2018,5,11,1,2,5,7,0,1,0,0,0,0,0,0,3.87971E+20,5.60136E+21,7.41855E+15,5.05534E+16
105233,7,1,40,501,2018,5,7,2,3,0,1,0,0,0,0,1,0,0,1,3.98793E+20,5.56476E+21,7.58113E+15,5.02263E+16
105234,7,3,40,5,2018,5,17,4,3,8,1,0,0,1,0,0,0,0,0,4.18707E+20,5.44492E+21,7.88517E+15,4.91518E+16
105235,7,1,11,0,2018,5,21,2,2,4,6,0,0,1,0,0,0,0,0,3.97788E+20,5.57236E+21,7.56499E+15,5.02945E+16
105236,7,1,31,3,2018,5,8,1,3,5,3,0,0,1,0,0,0,0,0,3.57845E+20,5.59941E+21,6.99427E+15,5.05294E+16
105237,7,3,32,48,2018,5,8,6,3,4,6,0,0,1,0,0,0,0,0,4.26803E+20,5.47479E+21,7.9907E+15,4.94214E+16
105238,7,3,34,30,2018,5,19,7,3,8,1,0,1,0,0,0,0,0,0,4.37439E+20,5.44099E+21,8.14262E+15,4.91186E+16
105239,7,1,40,161,2018,5,6,2,2,8,1,0,0,1,0,0,0,0,0,4.02094E+20,5.54678E+21,7.63201E+15,5.00653E+16
105240,7,1,33,65,2018,5,10,3,3,5,3,0,0,1,0,0,0,0,0,4.04203E+20,5.50768E+21,7.67115E+15,4.9714E+16
105241,7,3,35,38,2018,5,12,1,3,8,1,0,0,1,0,0,0,0,0,3.93155E+20,5.47472E+21,7.5269E+15,4.94158E+16
105242,7,1,35,72,2018,5,10,1,3,8,1,0,0,0,0,1,0,0,0,3.7586E+20,5.55933E+21,7.26153E+15,5.01731E+16
105243,7,1,11,0,2018,5,9,7,3,5,3,0,0,1,0,0,0,0,0,4.02124E+20,5.58063E+21,7.62369E+15,5.03696E+16
105244,7,3,32,47,2018,5,9,1,2,9,1,0,0,1,0,0,0,0,1,4.26378E+20,5.48249E+21,7.98342E+15,4.94906E+16
105245,7,1,40,125,2018,5,19,4,3,0,6,0,1,0,1,0,0,0,1,4.04911E+20,5.54028E+21,7.67297E+15,5.00073E+16
105246,7,1,11,0,2018,5,14,6,3,4,2,0,0,1,0,1,0,0,0,3.9465E+20,5.58085E+21,7.51857E+15,5.03703E+16
105247,7,3,33,17,2018,5,8,1,2,8,1,0,0,0,0,0,0,1,1,4.28188E+20,5.49558E+21,8.00602E+15,4.96085E+16
105248,7,1,37,56,2018,5,17,3,3,5,3,0,0,1,0,0,0,0,1,3.83762E+20,5.5841E+21,7.36452E+15,5.03975E+16
105249,7,1,35,82,2018,5,9,2,3,0,1,0,1,0,0,0,0,0,0,3.78668E+20,5.55934E+21,7.30083E+15,5.01738E+16
105250,7,3,33,3,2018,5,16,1,3,4,6,0,0,1,0,0,0,0,0,4.14932E+20,5.51146E+21,7.81912E+15,4.97496E+16
105251,7,1,38,19,2018,5,15,2,3,5,3,0,0,1,0,0,0,1,0,3.74855E+20,5.60495E+21,7.23228E+15,5.05831E+16
105252,7,3,35,37,2018,5,21,7,3,9,1,1,0,0,0,1,0,0,0,4.00271E+20,5.47078E+21,7.62596E+15,4.93816E+16
105253,7,3,32,7,2018,5,16,1,2,5,2,0,0,1,0,0,0,0,0,4.29767E+20,5.48374E+21,8.02999E+15,4.95022E+16
105254,7,3,13,0,2018,5,9,4,2,8,1,0,0,1,0,0,0,0,1,4.38125E+20,5.44722E+21,8.15108E+15,4.91747E+16
105255,7,3,11,0,2018,5,18,6,3,0,6,0,0,0,0,1,0,1,0,4.52872E+20,5.48629E+21,8.34876E+15,4.95274E+16
105256,7,3,37,43,2018,5,17,1,2,8,1,0,0,1,0,0,0,0,0,4.35389E+20,5.44618E+21,8.11371E+15,4.91651E+16
105257,7,3,13,0,2018,5,12,3,2,9,1,0,0,1,0,0,0,0,0,4.34551E+20,5.4513E+21,8.10138E+15,4.9211E+16
105258,7,3,11,0,2018,5,16,5,3,9,1,0,0,1,0,0,0,0,1,4.57086E+20,5.4883E+21,8.40678E+15,4.95458E+16
105259,7,3,33,10,2018,5,21,7,3,2,6,2,0,1,0,0,0,0,0,4.30033E+20,5.49761E+21,8.03119E+15,4.9627E+16
105260,7,3,11,0,2018,5,10,1,3,5,3,0,1,1,0,0,0,0,1,4.54724E+20,5.4885E+21,8.37411E+15,4.95474E+16
105261,7,3,16,0,2018,5,19,2,3,2,6,0,0,1,0,0,0,0,0,4.37796E+20,5.46673E+21,8.14352E+15,4.93501E+16
105262,7,3,34,13,2018,5,16,1,3,0,7,0,1,0,0,0,0,0,0,4.43111E+20,5.43761E+21,8.22083E+15,4.90888E+16
105263,7,3,39,42,2018,5,17,5,3,1,6,0,0,1,0,0,0,0,0,4.42263E+20,5.52937E+21,8.19581E+15,4.99139E+16
105264,7,2,31,74,2018,6,20,1,3,9,1,0,0,1,0,0,0,0,1,3.47681E+20,5.55076E+21,6.87059E+15,5.00895E+16
105265,7,3,33,54,2018,6,17,2,2,2,6,0,0,1,0,1,0,0,0,4.10394E+20,5.50876E+21,7.75676E+15,4.97246E+16
105266,7,3,11,0,2018,6,10,6,3,2,2,0,0,1,0,0,0,0,0,4.5282E+20,5.48894E+21,8.34773E+15,4.95512E+16
105267,7,2,33,218,2018,6,21,7,3,3,2,1,1,1,0,0,0,0,1,3.51899E+20,5.57233E+21,6.92111E+15,5.02845E+16
105268,7,3,14,0,2018,6,9,6,2,5,3,0,0,1,0,1,0,0,0,4.57518E+20,5.4804E+21,8.41359E+15,4.94747E+16
105269,7,2,35,51,2018,6,15,2,3,1,6,0,0,1,0,0,0,0,1,3.21977E+20,5.50985E+21,6.53043E+15,4.97148E+16
105270,7,3,40,22,2018,6,11,6,3,8,1,0,0,0,0,1,0,0,0,4.00054E+20,5.46413E+21,7.62464E+15,4.93217E+16
105271,7,3,33,39,2018,6,15,6,3,1,2,0,0,1,0,0,1,0,0,4.29339E+20,5.50222E+21,8.02075E+15,4.96683E+16
105272,7,3,14,0,2018,6,14,4,3,2,6,0,0,1,0,0,0,0,0,4.50206E+20,5.48029E+21,8.31269E+15,4.94732E+16
105273,7,3,39,12,2018,6,21,6,3,1,6,1,0,1,0,0,0,0,0,4.53249E+20,5.52083E+21,8.34984E+15,4.98381E+16
105274,7,2,31,8,2018,6,5,1,3,7,1,0,0,1,0,0,0,0,0,3.61458E+20,5.53115E+21,7.07014E+15,4.99166E+16
105275,7,3,40,53,2018,6,18,5,3,5,3,0,0,1,0,0,0,0,0,3.95505E+20,5.44535E+21,7.56696E+15,4.91521E+16
105276,7,1,41,59,2018,6,16,2,3,5,3,0,0,1,0,0,0,0,1,4.21624E+20,5.57859E+21,7.89826E+15,5.03542E+16
105277,7,1,33,6,2018,6,15,3,3,1,6,0,0,1,0,1,0,0,0,4.17258E+20,5.51979E+21,7.84963E+15,4.98248E+16
105278,7,3,15,0,2018,6,10,6,3,6,4,0,0,1,1,0,0,0,0,4.43661E+20,5.53935E+21,8.21382E+15,5.00038E+16
105279,7,1,43,48,2018,6,15,5,3,2,2,0,0,1,0,0,0,0,0,4.15139E+20,5.58787E+21,7.80502E+15,5.04367E+16
105280,7,1,32,117,2018,6,17,1,2,8,1,0,0,0,0,1,0,0,0,4.11251E+20,5.62811E+21,7.74066E+15,5.07979E+16
105281,7,3,34,25,2018,6,5,2,3,5,3,0,1,1,0,0,0,0,0,4.48436E+20,5.44469E+21,8.29286E+15,4.91529E+16
105282,7,3,15,0,2018,6,10,6,3,5,2,0,0,1,0,0,0,0,0,4.4596E+20,5.53807E+21,8.24607E+15,4.99925E+16
105283,7,3,15,0,2018,6,21,6,2,8,1,0,0,1,0,0,0,0,0,4.41574E+20,5.5388E+21,8.18478E+15,4.99987E+16
105284,7,1,37,25,2018,6,20,2,3,0,1,0,0,0,0,1,0,0,0,3.71659E+20,5.58123E+21,7.19529E+15,5.03691E+16
105285,7,3,14,0,2018,6,9,6,2,3,2,0,0,1,0,1,0,0,0,4.54743E+20,5.48247E+21,8.37505E+15,4.94932E+16
105286,7,2,32,300,2018,6,18,6,1,4,7,0,0,1,0,0,0,0,0,3.16535E+20,5.56331E+21,6.42954E+15,5.01935E+16
105287,7,2,31,5,2018,6,7,4,2,3,6,0,0,1,0,1,0,0,0,3.59069E+20,5.54147E+21,7.0331E+15,5.00089E+16
105288,7,2,32,209,2018,6,15,6,1,4,6,0,0,1,0,0,0,0,1,3.25706E+20,5.56583E+21,6.55676E+15,5.02189E+16
105289,7,1,40,501,2018,6,12,1,3,9,1,0,0,0,0,1,0,0,0,4.00033E+20,5.56413E+21,7.59867E+15,5.02209E+16
105290,7,3,38,23,2018,6,23,5,2,2,6,2,0,1,0,0,0,0,1,4.55037E+20,5.46014E+21,8.38164E+15,4.92923E+16
105291,7,1,43,81,2018,6,8,2,2,2,6,0,0,0,0,0,1,0,1,4.12098E+20,5.59037E+21,7.76163E+15,5.04587E+16
105292,7,2,32,288,2018,6,0,6,2,8,1,2,0,1,0,0,0,0,1,3.16803E+20,5.57064E+21,6.42975E+15,5.02595E+16
105293,7,3,19,0,2018,6,9,4,3,1,5,0,1,1,0,0,0,0,0,4.5193E+20,5.49883E+21,8.33421E+15,4.96401E+16
105294,7,2,31,502,2018,6,4,6,1,4,1,2,0,1,0,0,0,0,1,3.64115E+20,5.5184E+21,7.1116E+15,4.98027E+16
105295,7,1,43,206,2018,6,13,1,3,5,2,0,0,1,0,0,0,0,0,4.26079E+20,5.61319E+21,7.95402E+15,5.06658E+16
105296,7,3,35,4,2018,6,6,5,3,8,1,0,0,1,0,0,0,0,0,4.20696E+20,5.48253E+21,7.90496E+15,4.94902E+16
105297,7,2,32,7,2018,6,18,7,3,2,6,0,0,1,0,0,0,0,0,3.29418E+20,5.54343E+21,6.61876E+15,5.00188E+16
105298,7,1,37,216,2018,6,16,2,3,5,3,0,0,1,0,0,0,0,1,3.94038E+20,5.58325E+21,7.50928E+15,5.03917E+16
105299,7,2,31,134,2018,6,1,7,3,0,1,2,0,1,0,0,0,0,0,3.52326E+20,5.53978E+21,6.93971E+15,4.99921E+16
105300,7,2,33,20,2018,6,4,3,3,9,1,2,0,1,0,0,0,0,0,3.4506E+20,5.57071E+21,6.82585E+15,5.02682E+16
105301,7,2,11,0,2018,6,16,6,3,3,2,0,1,1,0,0,0,0,0,3.30529E+20,5.51404E+21,6.64713E+15,4.97549E+16
105302,7,1,31,7,2018,6,4,1,2,9,1,2,0,1,0,0,0,0,1,3.69718E+20,5.60336E+21,7.16031E+15,5.05677E+16
105303,7,3,11,0,2018,6,16,2,2,5,2,0,1,1,0,0,0,0,0,4.52319E+20,5.48887E+21,8.34081E+15,4.95505E+16
105304,7,1,38,3,2018,6,22,6,3,8,7,2,0,1,0,0,0,0,1,3.87411E+20,5.61363E+21,7.40692E+15,5.06636E+16
105305,7,1,32,94,2018,6,20,6,3,9,1,0,0,1,0,0,0,0,1,3.94825E+20,5.61848E+21,7.51041E+15,5.07086E+16
105306,7,1,11,0,2018,6,17,2,3,2,6,0,0,1,0,0,0,0,0,3.99385E+20,5.58065E+21,7.58519E+15,5.03693E+16
105307,7,2,33,26,2018,6,12,6,2,1,6,0,0,1,0,0,0,0,1,3.29758E+20,5.56803E+21,6.61252E+15,5.02399E+16
105308,7,1,31,90,2018,6,16,6,3,4,1,0,0,1,0,0,1,0,1,3.69482E+20,5.60452E+21,7.15658E+15,5.0578E+16
105309,7,1,43,11,2018,6,15,4,2,9,1,0,0,1,0,0,0,0,0,4.26371E+20,5.58966E+21,7.96281E+15,5.04543E+16
105310,7,1,40,127,2018,6,8,6,3,8,1,0,0,1,0,0,0,0,0,3.96987E+20,5.53614E+21,7.56352E+15,4.99687E+16
105311,7,3,12,0,2018,6,16,7,3,2,1,0,0,1,0,1,0,0,0,4.04109E+20,5.47765E+21,7.67717E+15,4.94439E+16
105312,7,1,33,6,2018,6,16,5,3,6,4,0,0,1,1,0,0,0,0,4.18218E+20,5.5219E+21,7.86252E+15,4.98439E+16
105313,7,3,32,48,2018,6,13,1,3,1,6,0,0,1,0,0,0,0,0,4.26953E+20,5.4745E+21,7.99283E+15,4.94187E+16
105314,7,1,43,48,2018,6,10,3,3,5,3,0,1,1,0,0,0,0,0,4.16748E+20,5.58824E+21,7.8276E+15,5.04403E+16
105315,7,1,37,224,2018,6,20,6,3,4,2,0,0,1,0,0,0,0,0,4.01609E+20,5.58135E+21,7.61626E+15,5.0376E+16
105316,7,1,33,6,2018,6,14,7,3,1,6,0,0,1,0,0,0,0,0,4.20269E+20,5.52371E+21,7.89068E+15,4.98605E+16
105317,7,3,39,4,2018,6,15,2,2,5,2,0,0,0,0,1,1,0,0,4.27523E+20,5.52103E+21,7.99208E+15,4.98373E+16
105318,7,2,35,47,2018,6,12,7,2,8,1,0,0,0,0,1,0,0,0,3.48232E+20,5.50773E+21,6.89518E+15,4.9703E+16
105319,7,1,11,0,2018,6,15,6,2,5,3,0,0,1,0,0,0,0,0,3.97508E+20,5.57211E+21,7.56112E+15,5.02922E+16
105320,7,2,35,149,2018,6,14,3,3,2,2,0,1,1,0,0,0,0,0,3.14098E+20,5.49838E+21,6.42668E+15,4.96094E+16
105321,7,3,36,92,2018,5,5,5,3,9,1,2,0,1,0,0,0,0,1,3.81477E+20,5.47413E+21,7.36613E+15,4.94083E+16
105322,7,3,32,25,2018,6,14,7,3,1,5,0,1,1,0,0,0,0,0,4.45372E+20,5.46665E+21,8.24783E+15,4.93501E+16
105323,7,3,39,22,2018,6,22,2,3,0,1,2,0,1,0,0,0,0,0,4.23661E+20,5.53073E+21,7.93647E+15,4.99241E+16
105324,7,3,12,0,2018,5,14,5,3,5,2,0,1,1,0,0,0,0,0,4.09688E+20,5.47796E+21,7.75404E+15,4.94475E+16
105325,7,3,35,34,2018,5,14,5,3,1,6,0,0,1,0,0,0,0,0,4.07914E+20,5.48214E+21,7.7286E+15,4.94849E+16
105326,7,3,35,17,2018,6,15,1,2,0,7,0,1,0,0,0,0,0,0,4.06013E+20,5.48506E+21,7.70167E+15,4.95108E+16
105327,7,2,11,0,2018,6,10,6,3,0,1,0,1,0,0,0,0,0,0,3.29337E+20,5.5136E+21,6.63079E+15,4.97506E+16
105328,7,3,32,2,2018,5,14,5,3,8,7,0,0,0,0,1,0,0,0,4.39499E+20,5.48207E+21,8.16463E+15,4.94882E+16
105329,7,3,19,0,2018,6,18,2,2,5,3,0,0,1,0,0,0,0,1,4.51774E+20,5.49985E+21,8.33193E+15,4.96492E+16
105330,7,3,17,0,2018,6,6,3,3,5,3,0,1,1,0,0,0,0,0,3.95829E+20,5.44938E+21,7.57037E+15,4.91884E+16
105331,7,3,16,0,2018,5,15,5,2,5,2,0,0,1,0,1,0,0,0,4.40808E+20,5.46773E+21,8.18484E+15,4.93594E+16
105332,7,3,14,0,2018,6,12,7,3,4,2,0,0,1,0,0,0,0,0,4.55585E+20,5.47799E+21,8.38718E+15,4.94529E+16
105333,7,3,39,25,2018,6,16,5,3,4,6,0,0,0,0,0,0,1,0,4.45842E+20,5.52343E+21,8.24648E+15,4.98609E+16
105334,7,1,33,26,2018,6,14,1,3,8,7,0,0,1,0,0,0,0,1,4.19701E+20,5.53144E+21,7.88117E+15,4.99299E+16
105335,7,1,37,89,2018,6,11,3,3,9,1,0,0,1,0,0,0,0,0,3.79273E+20,5.57515E+21,7.30426E+15,5.03161E+16
105336,7,3,16,0,2018,5,14,5,3,5,3,0,0,1,0,0,0,0,0,4.38366E+20,5.46779E+21,8.15121E+15,4.93597E+16
105337,7,3,31,36,2018,6,23,7,3,8,7,2,0,1,0,0,0,0,1,4.42717E+20,5.50569E+21,8.20562E+15,4.9701E+16
105338,7,2,35,60,2018,6,15,2,3,8,1,0,0,1,0,0,0,0,0,3.34866E+20,5.51898E+21,6.70519E+15,4.98005E+16
105339,7,1,37,68,2018,6,8,7,3,5,3,0,1,1,0,0,0,0,0,3.76586E+20,5.57681E+21,7.26599E+15,5.03304E+16
105340,7,3,34,13,2018,5,2,5,3,8,1,2,0,1,0,0,0,0,0,4.42125E+20,5.43515E+21,8.20768E+15,4.90665E+16
105341,7,3,17,0,2018,6,16,4,3,2,6,0,0,1,0,0,0,0,1,3.97826E+20,5.45132E+21,7.59726E+15,4.92062E+16
105342,7,3,37,13,2018,5,10,5,2,2,1,0,1,0,0,0,0,0,0,4.20949E+20,5.43839E+21,7.91719E+15,4.90933E+16
105343,7,3,15,0,2018,6,7,1,3,9,7,0,0,1,0,0,0,0,0,4.45613E+20,5.54134E+21,8.24077E+15,5.00219E+16
105344,7,1,37,226,2018,6,11,6,3,9,1,0,0,1,0,0,0,0,1,4.03404E+20,5.58643E+21,7.64019E+15,5.04219E+16
105345,7,2,11,0,2018,6,16,2,3,4,6,0,0,1,0,0,0,1,1,3.34561E+20,5.51171E+21,6.70405E+15,4.97352E+16
105346,7,3,38,16,2018,6,7,3,3,5,3,0,0,1,0,0,0,0,0,4.49427E+20,5.48469E+21,8.30136E+15,4.95127E+16
105347,7,1,32,25,2018,6,13,5,2,5,3,0,0,1,0,0,0,0,0,4.21191E+20,5.62023E+21,7.88337E+15,5.07285E+16
105348,7,3,37,5,2018,5,9,5,3,8,1,0,0,0,0,1,0,0,0,4.279E+20,5.43637E+21,8.01274E+15,4.9076E+16
105349,7,3,38,1,2018,6,15,1,2,4,6,0,0,1,0,0,0,0,0,4.61982E+20,5.47627E+21,8.47561E+15,4.94379E+16
105350,7,1,38,53,2018,6,12,6,2,4,7,0,0,1,0,0,0,0,0,3.9556E+20,5.60154E+21,7.52558E+15,5.05564E+16
105351,7,3,14,0,2018,5,19,5,3,4,2,0,0,1,0,0,0,0,0,4.59188E+20,5.47919E+21,8.43677E+15,4.9464E+16
105352,7,3,31,24,2018,6,16,2,3,8,6,0,0,1,0,0,0,0,1,4.40136E+20,5.50549E+21,8.16987E+15,4.96989E+16
105353,7,3,37,70,2018,6,16,3,2,0,1,0,0,0,0,1,0,0,0,4.36461E+20,5.46126E+21,8.12602E+15,4.93008E+16
105354,7,1,33,52,2018,5,16,5,3,9,1,0,0,0,0,1,0,0,0,3.87691E+20,5.51414E+21,7.44032E+15,4.97692E+16
